Question,Answer,Confidence,Valid
"Will Ocular Therapeutix file a New Drug Application (NDA) for Axpaxli in wet age-related macular degeneration by December 31, 2024?",0,1.0,True
"Will the FDA grant full traditional approval to Eli Lilly's donanemab for the treatment of early Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will the FDA approve Lykos Therapeutics' MDMA-assisted therapy for the treatment of post-traumatic stress disorder (PTSD) by August 11, 2024?",0,1.0,True
"Will NeuroSense Therapeutics initiate its Phase 3 clinical trial of PrimeC for the treatment of ALS by December 31, 2024?",0,1.0,True
"Will S.4071, the Helping Experts Accelerate Rare Treatments Act of 2022, be signed into law by December 31, 2022?",0,1.0,True
"Will scPharmaceuticals receive FDA supplemental approval for an expanded indication of Furoscix (furosemide injection) to include Class IV heart failure patients by December 31, 2024?",1,1.0,True
"Will the FDA approve Eli Lilly's donanemab for the treatment of early symptomatic Alzheimer's disease by December 31, 2024?",1,1.0,True
"Will Merck KGaA's Phase 3 clinical trial for evobrutinib in multiple sclerosis meet its primary endpoints by December 31, 2024?",0,1.0,True
"Will Alector's Phase 3 INFRONT-3 trial for latozinemab (AL001) in frontotemporal dementia meet its primary endpoint by December 31, 2025?",0,1.0,True
"Will Arcutis Biotherapeutics receive FDA approval for roflumilast cream (ZORYVE) for the treatment of scalp psoriasis by December 31, 2024?",0,1.0,True
"Will Recursion Pharmaceuticals report top-line data from its Phase 2 clinical trial of REC-4881 for familial adenomatous polyposis by June 30, 2025?",0,1.0,True
"Will Pfizer and BioNTech receive full FDA approval for a next-generation variant-adapted COVID-19 vaccine by December 31, 2024?",1,1.0,True
"Will Vanda Pharmaceuticals receive FDA approval for tasimelteon (Hetlioz) for the treatment of insomnia by December 31, 2024?",0,1.0,True
"Will Oramed Pharmaceuticals' oral GLP-1 candidate ORMD-0901 advance to a Phase 3 clinical trial by December 31, 2024?",0,1.0,True
"Will Boehringer Ingelheim's Phase 3 study of nerandomilast in progressive fibrosing interstitial lung diseases reach primary completion by December 31, 2024?",1,1.0,True
"Will the FDA approve Curium's 505(b)(2) New Drug Application for lutetium Lu 177 dotatate injection by July 31, 2025?",0,0.9,True
"Will Biogen and Eisai's Leqembi (lecanemab) receive traditional (non-accelerated) FDA approval for the treatment of Alzheimer’s disease by December 31, 2023?",1,1.0,True
"Will Fresenius Kabi's adalimumab biosimilar Idacio be commercially available in the United States by July 31, 2023?",1,1.0,True
"Will Biogen complete the confirmatory clinical trial for its Alzheimer’s drug Aduhelm by December 31, 2030?",0,1.0,True
"Will the FDA approve Ionis Pharmaceuticals' donidalorsen for the prophylactic treatment of hereditary angioedema (HAE) by December 31, 2025?",1,1.0,True
"Did the HEART-FID trial of ferric carboxymaltose (FCM) in patients with heart failure and iron deficiency meet its primary hierarchical endpoint with a p-value of less than 0.01 by August 31, 2023?",0,1.0,True
"Will Praxis Precision Medicines report positive top-line results from its Phase 2b clinical trial of PRAX-944 for the treatment of essential tremor by December 31, 2022?",0,1.0,True
"Will Novo Nordisk's Phase 3 ESSENCE trial for semaglutide in patients with non-alcoholic steatohepatitis (NASH) meet its primary endpoint by December 31, 2024?",1,1.0,True
Will Bluebird Bio's gene therapy lovotibeglogene autotemcel (lovo-cel) receive FDA approval for sickle cell disease by the end of 2024?,1,1.0,True
"Will the FDA approve pembrolizumab in combination with chemotherapy for the first-line treatment of advanced or recurrent endometrial carcinoma by December 31, 2025?",1,1.0,True
"Will Avidity Biosciences report efficacy data from the AOC 1001 Marina-OLE trial for myotonic dystrophy type 1 by June 30, 2024?",1,1.0,True
"Will the dqTACT (direct qPCR-based rapid T cell activation) assay receive FDA 510(k) clearance or De Novo marketing authorization for the assessment of SARS-CoV-2 cellular immunity by December 31, 2025?",0,0.9,True
"Will AstraZeneca's Phase 3 ADRIATIC trial for Imfinzi (durvalumab) meet its primary endpoint of overall survival in patients with limited-stage small-cell lung cancer by December 31, 2024?",1,1.0,True
"Will the Phase 3 rEECur clinical trial report results for the carboplatin plus etoposide treatment arm by December 31, 2026?",1,1.0,True
"Will the FDA grant approval to Moderna's mRNA flu vaccine (mRNA-1010) for the prevention of influenza by July 1, 2025?",0,1.0,True
"Will Health Canada approve Kamada's application to manufacture Cytogam by December 31, 2024?",1,1.0,True
"Will Eikon Therapeutics' Keynote-G04 Phase 2/3 trial of EIK1001 in combination with Keytruda meet its primary endpoint of Progression-Free Survival (PFS) by December 31, 2026?",0,1.0,True
"Will Moderna's mRNA flu vaccine receive FDA approval by December 31, 2025?",0,1.0,True
"Will Angion Biomedica announce a definitive merger, sale of assets, or other strategic business combination by June 30, 2023?",1,1.0,True
"Will Adaptimmune submit an Investigational New Drug (IND) application to the FDA for its PRAME cell therapy program by December 31, 2023?",0,1.0,True
"Will Biosplice Therapeutics announce the commencement of a new Phase 2 clinical trial for GZ-868 in osteoarthritis by December 31, 2025?",0,0.95,True
"Will the FDA approve Sanofi's tolebrutinib for the treatment of non-relapsing secondary progressive multiple sclerosis (nrSPMS) by December 31, 2025?",0,1.0,True
"Will the Phase 3 PROTEUS trial, evaluating apalutamide plus androgen deprivation therapy in localized prostate cancer, meet its primary endpoint of metastasis-free survival by December 31, 2025?",0,1.0,True
"Will Phathom Pharmaceuticals receive FDA approval for vonoprazan for the treatment of erosive esophagitis by December 31, 2023?",1,1.0,True
"Will Allakos report topline data from its Phase 2 clinical trials of lirentelimab for atopic dermatitis or chronic spontaneous urticaria by December 31, 2023?",0,1.0,True
"Will Vertex Pharmaceuticals and CRISPR Therapeutics' Casgevy receive European Commission approval for the treatment of transfusion-dependent beta thalassemia by December 31, 2024?",1,1.0,True
"Will the FDA approve Bristol Myers Squibb's KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will Vedanta Biosciences' VE303 receive FDA approval for the prevention of recurrent Clostridioides difficile infection by December 31, 2026?",0,1.0,True
"Will Vir Biotechnology release topline data readouts for both its Hepatitis B and Hepatitis D programs by December 31, 2023?",0,0.9,True
"Will the FDA approve Vertex Pharmaceuticals' suzetrigine for pain management by January 30, 2025?",1,1.0,True
"Will Kronos Bio report results from its Phase I/II clinical trial of KB-0742 for relapsed or refractory solid tumors by December 31, 2023?",1,1.0,True
"Will Amgen's tarlatamab (Imdelltra) meet its primary endpoint of overall survival in the DeLLphi-304 Phase 3 clinical trial for small cell lung cancer by December 31, 2024?",1,1.0,True
Did the cariprazine 1.5 mg/d or 3 mg/d treatment groups achieve a statistically significant improvement over placebo in the MADRS total score primary endpoint in the Phase 3 trial NCT03739203?,0,0.9,True
"Will the FDA approve Biogen's tofersen (QALSODY) for the treatment of SOD1-ALS by January 31, 2023?",0,1.0,True
"Will a final court ruling in the Alliance for Hippocratic Medicine v. FDA case revoke the FDA's approval of Danco's mifepristone by December 31, 2024?",0,1.0,True
"Did AM-Pharma's Phase 3 REVIVAL trial of ilofotase alfa meet its primary endpoint of reducing 28-day all-cause mortality by December 31, 2022?",0,1.0,True
"Will Eli Lilly's Phase 3 MONARCH 3 trial demonstrate a statistically significant improvement in Overall Survival (OS) for abemaciclib in the final analysis by December 31, 2023?",0,1.0,True
"Will EIP Pharma's neflamapimod meet its primary endpoint in a Phase 2b clinical trial for mild-to-moderate dementia with Lewy bodies (DLB) by December 31, 2025?",1,0.9,True
"Will Citius Pharmaceuticals' receive FDA approval for its antibiotic lock solution Mino-Lok by June 30, 2025?",0,1.0,True
"Will Biogen and Eisai's Leqembi receive marketing authorization from the European Medicines Agency (EMA) by December 31, 2024?",0,1.0,True
"Will Agios Pharmaceuticals' mitapivat (Pyrukynd) receive FDA approval for the treatment of sickle cell disease by December 31, 2025?",0,1.0,True
"Will CMS (Centers for Medicare & Medicaid Services) issue a final decision to cover Biogen's Aduhelm only for patients in clinical trials by April 30, 2022?",1,1.0,True
Will Pfizer's ongoing clinical trials for its pipeline oncology agents achieve primary endpoint significance for solid tumor indications as reported in ESMO Congress updates by the end of 2025?,1,0.9,True
"Will HI-Bio initiate a Phase 3 registrational trial for felzartamab in patients with primary membranous nephropathy (PMN) by June 30, 2024?",0,1.0,True
"Will Avantium officially open its FDCA Flagship Plant by October 31, 2024?",1,1.0,True
"Will the FDA approve Mirati Therapeutics' adagrasib for the treatment of KRASG12C-mutated non-small cell lung cancer by December 31, 2022?",1,1.0,True
"Will ImmunoGen's Phase 3 MIRASOL trial of Elahere in platinum-resistant ovarian cancer meet its primary endpoint of progression-free survival by June 30, 2023?",1,1.0,True
"Will the FDA approve Sandoz's denosumab biosimilar (prescribed for osteoporosis and bone metastases) by June 30, 2024?",1,1.0,True
"Will Vanda Pharmaceuticals submit a New Drug Application (NDA) for tradipitant for the prevention of motion-induced vomiting to the FDA by December 31, 2024?",0,0.95,True
"Will Journey Medical's Emrosi (minocycline) receive FDA approval for the treatment of inflammatory lesions of rosacea by November 30, 2024?",1,1.0,True
"Will the FDA approve MAPS Public Benefit Corporation's MDMA-assisted therapy for the treatment of PTSD by December 31, 2024?",0,1.0,True
"Will Alnylam Pharmaceuticals report that its Phase 3 HELIOS-B trial of vutrisiran met its primary endpoint in patients with ATTR amyloidosis with cardiomyopathy by June 30, 2024?",1,1.0,True
"Will Roche present full Phase 1 data for its obesity drug candidates CT-388 and CT-996 at the European Association for the Study of Diabetes (EASD) meeting by September 13, 2024?",1,1.0,True
"Will the FDA approve Boehringer Ingelheim's spesolimab (Spevigo) for the prevention of generalized pustular psoriasis (GPP) flares by March 31, 2024?",1,1.0,True
"Will ClostraBio initiate a Phase 1a/b clinical study for CLB-004 in patients with ulcerative colitis by December 31, 2024?",0,0.9,True
"Will Sage Therapeutics' Zuranolone (Zurzuvae) receive marketing authorization from the European Medicines Agency (EMA) by June 30, 2025?",0,1.0,True
"Will Biogen and Eisai announce the completion and primary endpoint results of the Aduhelm confirmatory trial by December 31, 2026?",0,1.0,True
"Will the FDA approve Anavex Life Sciences' blarcamesine (ANAVEX 2-73) for the treatment of Rett syndrome by December 31, 2025?",0,0.9,True
"Will the Endotronix Cordella Heart Failure System receive FDA Pre-Market Approval (PMA) by June 30, 2024?",1,1.0,True
"Will the FDA approve Aldeyra Therapeutics' eye drop reproxalap for the treatment of dry eye disease by December 31, 2023?",0,1.0,True
"Will the European Medicines Agency (EMA) grant marketing authorization for Krystal Biotech's Vyjuvek (beremagene geperpavec) for the treatment of dystrophic epidermolysis bullosa by December 31, 2024?",0,1.0,True
"Will the FDA approve Lexicon Pharmaceuticals' Zynquista (sotagliflozin) for adults with type 1 diabetes and chronic kidney disease by December 31, 2024?",0,1.0,True
"Will Agios Pharmaceuticals' Phase III ENERGIZE-T trial (NCT04770779) for mitapivat meet its primary endpoint by December 31, 2024?",1,1.0,True
"Will the FDA approve Day One Biopharmaceuticals' tovorafenib for the treatment of pediatric low-grade glioma by June 30, 2024?",1,1.0,True
"Will the ASPro-PD Phase 3 trial of ambroxol for Parkinson's disease report its primary endpoint results by June 30, 2026?",0,1.0,True
"Will the FDA approve Bristol Myers Squibb's iberdomide for the treatment of relapsed or refractory multiple myeloma by March 31, 2026?",0,1.0,True
"Will Aulos Bioscience report positive topline Phase 2 data for AU-007 in patients with solid tumors by December 31, 2025?",1,1.0,True
"Will the FDA approve Galderma's nemolizumab for the treatment of moderate to severe atopic dermatitis by December 31, 2024?",1,1.0,True
"Will Adverum Biotechnologies announce preliminary efficacy and safety data from the Phase 2 LUNA trial of Ixo-vec for wet AMD by December 31, 2023?",1,1.0,True
"Will KGK Science Inc. publish results from a new N-of-1 clinical trial for a dietary supplement in a peer-reviewed journal by December 31, 2025?",0,0.9,True
"Will the FDA grant traditional full approval to Eisai and Biogen's Leqembi (lecanemab) for the treatment of early Alzheimer's disease by July 31, 2023?",1,1.0,True
"Will Novo Nordisk's CagriSema Phase 3 trial (REDEFINE 1) for weight management meet its primary endpoint of superior weight loss compared to semaglutide alone by December 31, 2024?",1,1.0,True
"Will Annovis Bio's Phase 3 clinical trial for buntanetap in Parkinson's disease meet its primary endpoints by December 31, 2024?",1,1.0,True
"Will Milestone Pharmaceuticals initiate a Phase 3 clinical trial of etripamil for the treatment of atrial fibrillation with rapid ventricular rate (AFib-RVR) by December 31, 2024?",0,0.9,True
"Will the National Institute on Drug Abuse (NIDA) issue its planned $2 million in grant awards for psychedelic-based SUD treatment research by September 30, 2025?",1,0.9,True
"Will the U.S. government finalize the proposed rule to require Medicare coverage for obesity drugs like Lilly's Zepbound by December 31, 2025?",0,1.0,True
"Will Insilico Medicine's Phase IIa clinical trial of ISM001-055 for idiopathic pulmonary fibrosis (NCT05975983) complete primary data collection in the U.S. by December 31, 2025?",0,1.0,True
"Will Eli Lilly's Olumiant (baricitinib) receive FDA approval for the treatment of atopic dermatitis in pediatric patients (ages 2-17) by December 31, 2023?",0,1.0,True
"Will Regeneron Pharmaceuticals receive FDA approval for a high-dose aflibercept (8 mg) formulation for the treatment of Diabetic Macular Edema by March 31, 2024?",1,1.0,True
"Will the FDA issue a permanent injunction against Calroy Health Sciences, LLC for the sale of unapproved cardiovascular drugs by December 31, 2025?",0,1.0,True
"Will Travere Therapeutics submit a supplemental New Drug Application (sNDA) to the FDA for sparsentan in the treatment of focal segmental glomerulosclerosis (FSGS) by December 31, 2023?",0,1.0,True
"Will the FDA approve Neurocrine Biosciences' valbenazine for the treatment of chorea associated with Huntington’s disease by August 20, 2023?",1,1.0,True
"Will the FDA approve Karuna Therapeutics' KarXT for the treatment of schizophrenia in adults by September 26, 2024?",1,1.0,True
"Will AstraZeneca's Phase 3 ADRIATIC trial results lead to FDA approval of Imfinzi for limited-stage small cell lung cancer by December 31, 2024?",1,1.0,True
"Will Aucentra Therapeutics complete its Phase 2 clinical trial of Auceliciclib by December 31, 2025?",1,1.0,True
"Will Roche's Phase 3 trial of tiragolumab in non-small cell lung cancer (SKYSCRAPER-01) meet its co-primary endpoint of overall survival by December 31, 2024?",0,1.0,True
"Will the FDA approve Madrigal Pharmaceuticals' resmetirom for the treatment of NASH by March 14, 2024?",1,1.0,True
"Will Capricor Therapeutics announce topline data from Cohort A of the Phase 3 HOPE-3 trial for CAP-1002 in Duchenne muscular dystrophy by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for the treatment of moderate-to-severe obstructive sleep apnea (OSA) by June 30, 2025?",1,1.0,True
"Will the FDA approve Provention Bio's teplizumab for the treatment of type I diabetes by its PDUFA date of July 1, 2022?",0,1.0,True
"Will the Phase 3 TROPION-Breast01 trial (NCT05104866) meet its dual primary endpoint of overall survival (OS) with statistical significance by December 31, 2025?",0,1.0,True
"Will the REDUCE-AMI clinical trial (NCT03274700) report meeting its primary composite endpoint of all-cause death or new myocardial infarction by December 31, 2024?",0,1.0,True
"Will Eli Lilly's Phase 3 trial for Orforglipron (ACHIEVE-1) in adults with obesity meet its primary endpoints by December 31, 2025?",1,1.0,True
"Will AstraZeneca's datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of HR-positive/HER2-low breast cancer by December 31, 2024?",0,1.0,True
"Will MaaT Pharma's MaaT013 Phase 3 trial for the treatment of Graft-versus-host disease (GvHD) meet its primary endpoint by December 31, 2025?",1,1.0,True
"Will Eli Lilly's Phase 3 TRAILBLAZER-ALZ 2 trial for donanemab meet its primary endpoint by June 30, 2023?",1,1.0,True
"Will Fulcrum Therapeutics receive FDA approval for losmapimod for the treatment of FSHD by December 31, 2025?",0,1.0,True
"Will the EXCITE-HT sub-analysis study comparing esaxerenone versus trichlormethiazide for the treatment of Japanese patients with hypertension be published in a peer-reviewed journal by December 31, 2025?",1,1.0,True
"Will AstraZeneca's AMPLIFY Phase 3 trial of Calquence meet its primary endpoints in first-line chronic lymphocytic leukaemia by December 31, 2024?",1,1.0,True
"Will Exscientia initiate its Phase 1 healthy volunteer study of the LSD1 inhibitor EXS74539 by June 30, 2024?",0,0.9,True
"Will Perrigo's over-the-counter birth control pill Opill be available for purchase at major retail pharmacies in the United States by March 31, 2024?",1,1.0,True
"Will Pfizer and Astellas Pharma's EMBARK trial of enzalutamide (Xtandi) demonstrate a statistically significant improvement in overall survival compared to leuprolide alone by December 31, 2026?",1,1.0,True
"Will Eli Lilly receive FDA approval for tirzepatide for the treatment of obstructive sleep apnea by December 31, 2024?",1,1.0,True
"Will the U.S. Supreme Court issue a ruling that maintains the FDA’s 2000 approval of mifepristone by June 30, 2024?",1,1.0,True
"Will the FDA issue a final guidance or rule establishing an enhanced systematic process for the post-market assessment of chemicals in food by December 31, 2025?",0,1.0,True
"Will the FDA approve AbbVie and Genmab's epcoritamab for the treatment of relapsed or refractory diffuse large B-cell lymphoma (DLBCL) by July 31, 2023?",1,1.0,True
"Will the FDA grant approval for Autolus Therapeutics' obecabtagene autoleucel (obex-cel) for the treatment of adult patients with relapsed or refractory B-cell precursor acute lymphoblastic leukemia by December 31, 2024?",1,1.0,True
"Will the European Union's Joint Clinical Assessment (JCA) process for health technology assessments begin its implementation by January 31, 2025?",1,1.0,True
"Will aTyr Pharma release top-line data from the EFZO-FIT Phase 3 trial of efzofitimod by September 30, 2025?",1,1.0,True
"Will the U.S. Preventive Services Task Force (USPSTF) include Guardant Health's Shield blood test in its final recommendation guidelines for colorectal cancer screening by December 31, 2025?",0,1.0,True
"Will a federal court order the FDA to withdraw or suspend the approval of mifepristone (Mifeprex) by December 31, 2023?",0,1.0,True
"Will Viking Therapeutics receive FDA approval for VK2735 to enter Phase 3 clinical trials for the treatment of obesity by December 31, 2024?",0,1.0,True
"Will the FDA approve Marinus Pharmaceuticals' intravenous ganaxolone for the treatment of refractory status epilepticus by December 31, 2025?",0,1.0,True
"Will the FDA grant traditional approval to Eli Lilly's donanemab for the treatment of Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will the FDA grant expanded approval for Novo Nordisk's semaglutide (Wegovy) to include the reduction of major adverse cardiovascular events in pediatric patients by December 31, 2024?",0,1.0,True
"Will the FDA approve Lykos Therapeutics' MDMA-assisted therapy for the treatment of post-traumatic stress disorder (PTSD) by August 31, 2024?",0,1.0,True
"Will Sensorion's SENS-401 meet its primary endpoint in the Phase IIa cochlear implantation trial (NCT05258773) by December 31, 2023?",0,1.0,True
"Will Kodiak Sciences advance KSI-501 into a Phase 2 clinical trial for diabetic macular edema by December 31, 2024?",0,1.0,True
"Will Axsome Therapeutics announce the completion of its Phase 3 clinical trial for Auvelity in Alzheimer's disease agitation by June 30, 2024?",1,1.0,True
"Will Stemline Therapeutics receive Phase 3 trial results for elacestrant in combination with abemaciclib for metastatic breast cancer by December 31, 2024?",0,1.0,True
"Will The Lancet retract the 2009 article reporting the results of the RECORD4 trial of rivaroxaban by December 31, 2025?",0,0.9,True
"Will Adaptimmune's uza-cel (ADP-A2M4CD8) receive FDA approval for the treatment of esophageal cancer by December 31, 2026?",0,1.0,True
"Will Theranexus complete the treatment phase of its Phase I/II trial for Batten-1 in juvenile Batten disease (CLN3) by June 30, 2025?",1,1.0,True
"Will the FDA approve Galderma's nemolizumab for the treatment of atopic dermatitis by December 31, 2024?",1,0.9,True
"Will the FDA approve Karuna Therapeutics' KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will the FDA approve Dechra Veterinary Products' methimazole oral solution for the treatment of hyperthyroidism in cats by December 31, 2024?",0,0.9,True
"Will the FDA grant a new or reinstated approval for TG Therapeutics' umbralisib (Ukoniq) for any hematologic malignancy by December 31, 2025?",0,1.0,True
"Will Novo Nordisk publish the full results of the FLOW phase 3 trial for Ozempic in chronic kidney disease by June 30, 2024?",1,1.0,True
"Will the FDA approve Johnson & Johnson's nipocalimab for the treatment of generalized myasthenia gravis (gMG) by December 31, 2025?",1,1.0,True
"Will the FDA grant marketing authorization to Futura Medical's MED3000 topical gel for over-the-counter erectile dysfunction treatment by December 31, 2023?",1,1.0,True
"Will Janssen advance its oral IL-23 receptor antagonist JNJ-2113 to Phase III clinical trials for moderate-to-severe plaque psoriasis by June 30, 2024?",1,1.0,True
"Will Summit Therapeutics announce that the HARMONi-2 Phase 3 trial met its primary endpoint of progression-free survival by December 31, 2024?",1,1.0,True
"Will Eli Lilly's Verzenio (abemaciclib) receive FDA approval for an expanded indication in early breast cancer treatment by December 31, 2024?",1,1.0,True
"Will Mersana Therapeutics initiate the dose expansion portion of its Phase 1 clinical trial for XMT-1660 by December 31, 2024?",1,1.0,True
"Will Agios Pharmaceuticals receive FDA approval for mitapivat in the treatment of thalassemia by December 31, 2026?",1,1.0,True
"Will Nicox report that its Phase 3 trial for NCX 470 (Denali trial) met its primary endpoint by June 30, 2025?",0,1.0,True
"Will the FDA approve Genfit and Ipsen's elafibranor for the treatment of primary biliary cholangitis (PBC) by December 31, 2024?",1,1.0,True
Will the U.S. Supreme Court uphold the FDA's current authorization of mifepristone following its review of the case in 2024?,1,1.0,True
"Will Sanofi and ABL Bio's ABL301 complete its Phase 1 clinical trial for Parkinson’s disease by December 31, 2025?",1,1.0,True
"Will Agepha Pharma receive FDA approval for a new indication of Lodoco (colchicine) for pediatric cardiovascular use by December 31, 2025?",0,1.0,True
"Will Clinuvel Pharmaceuticals announce that its Phase 3 CUV105 clinical trial of afamelanotide for vitiligo met its primary endpoint by June 30, 2025?",0,1.0,True
"Will MEI Pharma and Kyowa Kirin receive FDA approval for zandelisib for the treatment of B-cell malignancies by December 31, 2025?",0,1.0,True
"Will Janssen's MARIPOSA trial demonstrate a statistically significant improvement in overall survival (OS) for Lazcluze plus Rybrevant compared to Tagrisso by December 31, 2025?",1,1.0,True
"Will the FDA issue a final regulatory decision to further restrict the distribution of Mifeprex (mifepristone) by December 31, 2024?",0,1.0,True
"Will a federal court order the FDA to withdraw or suspend the approval of mifepristone (Mifeprex) by December 31, 2023?",0,1.0,True
"Will the FDA grant approval to Eli Lilly's donanemab for the treatment of early-stage Alzheimer's disease by June 30, 2024?",0,1.0,True
"Will Janssen's esketamine (Spravato) nasal spray receive FDA approval for a new supplemental indication in the treatment of major depressive disorder by December 31, 2025?",1,1.0,True
"Will Eli Lilly's donanemab (Kisunla) receive marketing authorization from the European Medicines Agency (EMA) by December 31, 2024?",0,1.0,True
"Will Vistagen Pharmaceuticals receive FDA approval for fasedienol (PH94B) nasal spray for the treatment of social anxiety disorder by December 31, 2025?",0,1.0,True
"Will Arthrosi Therapeutics announce the official commencement of dosing in a global Phase 3 clinical trial for AR882 by December 31, 2024?",1,1.0,True
"Will the FDA approve Merck's clesrovimab (MK-1654) for the prevention of RSV in infants by December 31, 2025?",1,1.0,True
"Will atai Life Sciences announce topline results from its Phase 1 bridging study of subcutaneous PCN-101 by December 31, 2023?",1,1.0,True
"Will Novo Nordisk submit a regulatory application for semaglutide (Wegovy) for the treatment of MASH to the FDA by June 30, 2025?",1,1.0,True
"Will the FDA authorize Moderna's fourth dose of its COVID-19 vaccine for all adults by June 30, 2022?",0,1.0,True
"Will the FDA grant traditional full approval to Eisai and Biogen's Leqembi (lecanemab) for the treatment of Alzheimer’s disease by July 31, 2023?",1,1.0,True
"Will Astellas Pharma's (Iveric Bio) IZERVAY receive European Commission approval for the treatment of geographic atrophy by December 31, 2024?",0,0.9,True
"Will Exelixis's total research and development (R&D) expenses for the fiscal year ending December 31, 2023, exceed $1.0 billion as reported in its annual financial results?",1,1.0,True
"Will the FDA approve Merck's pembrolizumab (Keytruda) as a first-line treatment for advanced or recurrent endometrial cancer by December 31, 2024?",1,1.0,True
"Will Karuna Therapeutics' KarXT (xanomeline-trospium) receive FDA approval for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will the FDA approve Pfizer's RSV vaccine for adults aged 60 and older by May 31, 2023?",1,1.0,True
"Will AstraZeneca's Phase 3 trial for datopotamab deruxtecan in non-small cell lung cancer meet its primary endpoint of overall survival by December 31, 2024?",0,1.0,True
"Will Prometheus Biosciences initiate Phase 3 pivotal trials for PRA023 in patients with ulcerative colitis by December 31, 2023?",1,1.0,True
"Will Florida's Agency for Health Care Administration notify the FDA of its first shipment of imported drugs from Canada by December 31, 2024?",0,1.0,True
"Will the FDA approve Moderna's RSV vaccine (mRNA-1345) for adults aged 60 and older by June 30, 2024?",1,1.0,True
"Will Futura Medical's MED3000 receive FDA marketing authorization for over-the-counter use by March 31, 2023?",0,1.0,True
"Will Ultragenyx Pharmaceutical report results from the KIK-AS Phase 1/2 trial expansion cohort of GTX-102 by June 30, 2024?",1,1.0,True
"Will Menarini Group's Orserdu (elacestrant) receive FDA approval for an expanded indication in the adjuvant setting for breast cancer by December 31, 2025?",0,1.0,True
"Will the atezolizumab and isatuximab experimental arm of the MORPHEUS-CRC Phase Ib/II trial (NCT03555149) meet its primary endpoint of objective response rate by December 31, 2022?",0,1.0,True
"Will Vaxcyte initiate its Phase 3 clinical trial for the VAX-31 pneumococcal conjugate vaccine by June 30, 2025?",0,1.0,True
"Will Throne Biotechnologies' Stem Cell Educator therapy receive FDA Regenerative Medicine Advanced Therapy (RMAT) designation for the treatment of Type 1 Diabetes by December 31, 2025?",1,1.0,True
"Will PTC Therapeutics receive FDA approval for sepiapterin to treat phenylketonuria (PKU) by December 31, 2024?",0,1.0,True
"Will DiscGenics enroll the first patient in its PIVOT (DGX-A02) Phase 3 clinical trial for rebonuputemcel by December 31, 2024?",0,1.0,True
"Will Bristol Myers Squibb and Janssen initiate a Phase 3 clinical trial for milvexian by December 31, 2022?",0,1.0,True
"Will Atara Biotherapeutics receive FDA approval for tabelecleucel (tab-cel) by December 31, 2025?",0,1.0,True
"Will 4Moving Biotech report final data from its Phase 1 trial (NCT05419856) of 4P004 for knee osteoarthritis by March 31, 2024?",0,1.0,True
"Will Axsome Therapeutics announce positive results for its Phase 3 ADVANCE-2 trial of AXS-05 (Auvelity) in Alzheimer’s disease agitation by December 31, 2024?",0,1.0,True
"Will Boehringer Ingelheim's zongertinib (BI 1810631) receive FDA approval for the treatment of HER2-mutated non-small cell lung cancer by December 31, 2026?",1,1.0,True
"Will Agepha Pharma receive FDA approval for a new indication of Lodoco (colchicine) for pediatric cardiovascular use by December 31, 2025?",0,1.0,True
"Will the FDA approve AbbVie's Skyrizi (risankizumab) for the treatment of adults with active psoriatic arthritis by January 31, 2022?",1,1.0,True
"Will Immunome submit a New Drug Application (NDA) to the FDA for AL102 in desmoid tumors by December 31, 2025?",0,1.0,True
"Will the final overall survival analysis results for the PEACE-3 trial (EORTC-1333-GUCG) be published or publicly presented by December 31, 2026?",0,0.9,True
"Will Seagen's tucatinib receive FDA approval for the treatment of HER2-positive metastatic colorectal cancer by December 31, 2024?",1,1.0,True
"Will Catalyst Pharmaceuticals' drug Firdapse (amifampridine) maintain its orphan drug exclusivity through November 30, 2025?",0,1.0,True
"Will the FDA grant accelerated approval to Eisai and Biogen's Alzheimer's drug lecanemab by January 6, 2023?",1,1.0,True
"Will Teva Pharmaceutical launch its once-daily Austedo XR formulation in the United States by June 30, 2023?",1,0.9,True
"Will the European Medicines Agency (EMA) approve Astellas Pharma's IZERVAY (avacincaptad pegol) for the treatment of geographic atrophy by December 31, 2024?",0,1.0,True
"Will Guard Therapeutics' RMC-035 meet its primary endpoint of preventing acute kidney injury in the Phase 2 AKITA trial by December 31, 2023?",0,1.0,True
"Will Arthrosi Therapeutics initiate a Phase 3 clinical trial for AR882 in patients with gout by December 31, 2025?",1,1.0,True
"Will the FDA grant full traditional approval to Eli Lilly's donanemab for the treatment of early Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will Idorsia's hypertension medication Tryvio (aprocitentan) be commercially available in the United States by December 31, 2024?",1,1.0,True
"Will AbbVie's risankizumab (Skyrizi) receive FDA approval for the treatment of moderately to severely active ulcerative colitis by December 31, 2024?",1,1.0,True
"Will the FDA grant traditional approval to Eisai and Biogen's Alzheimer's drug lecanemab (Leqembi) by July 31, 2023?",1,1.0,True
